,Word,Start,End,length,time_spent,std_time_spent,speed,post_space,time
1562,what,542.54,542.72,4,0.1800000000000636,0.0450000000000159,22.222222222214363,0.01999999999998181,542.63
1563,you're,542.74,542.88,6,0.1399999999999863,0.02333333333333105,42.85714285714703,0.06000000000005912,542.81
1564,like,542.94,543.4,4,0.4599999999999227,0.11499999999998067,8.695652173914505,0.7599999999999909,543.1700000000001
1565,what,544.16,544.34,4,0.1800000000000636,0.0450000000000159,22.222222222214363,0.01999999999998181,544.25
1566,you,544.36,544.44,3,0.0800000000000409,0.0266666666666803,37.499999999980815,0.07999999999992724,544.4000000000001
1567,have,544.52,544.72,4,0.2000000000000454,0.05000000000001135,19.999999999995453,0.03999999999996362,544.62
1568,in,544.76,544.84,2,0.0800000000000409,0.04000000000002045,24.99999999998721,0.05999999999994543,544.8
1569,common,544.9,545.42,6,0.5199999999999818,0.08666666666666363,11.538461538461942,0.44000000000005457,545.16
1570,so,545.86,546.04,2,0.1799999999999499,0.08999999999997495,11.111111111114198,0.16000000000008185,545.95
1571,forget,546.2,546.62,6,0.4199999999999591,0.06999999999999318,14.285714285715676,0.05999999999994543,546.4100000000001
1572,the,546.68,546.74,3,0.0600000000000591,0.0200000000000197,49.99999999995074,0.05999999999994543,546.71
1573,details,546.8,547.32,7,0.5200000000000955,0.07428571428572793,13.461538461535987,0.4599999999999227,547.06
1574,leave,547.78,547.94,5,0.1600000000000818,0.03200000000001636,31.249999999984013,0.03999999999996362,547.86
1575,amount,547.98,548.34,6,0.3600000000000136,0.06000000000000227,16.666666666666035,0.67999999999995,548.1600000000001
1576,number,549.02,549.26,6,0.2400000000000091,0.040000000000001514,24.99999999999905,0.06000000000005912,549.14
1577,nine,549.32,549.66,4,0.3399999999999181,0.08499999999997952,11.764705882355774,0.37999999999999545,549.49
1578,this,550.04,550.18,4,0.1399999999999863,0.034999999999996576,28.571428571431355,0.020000000000095497,550.1099999999999
1579,is,550.2,550.32,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.07999999999992724,550.26
1580,not,550.4,550.6,3,0.2000000000000454,0.06666666666668179,14.99999999999659,0.05999999999994543,550.5
1581,the,550.66,550.7,3,0.0400000000000773,0.0133333333333591,74.99999999985505,0.03999999999996362,550.6800000000001
1582,last,550.74,551.0,4,0.2599999999999909,0.06499999999999773,15.384615384615923,0.01999999999998181,550.87
1583,one,551.02,551.16,3,0.1399999999999863,0.0466666666666621,21.42857142857352,0.04000000000007731,551.0899999999999
1584,but,551.2,551.32,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.03999999999996362,551.26
1585,it,551.36,551.48,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.01999999999998181,551.4200000000001
1586,is,551.5,551.58,2,0.0800000000000409,0.04000000000002045,24.99999999998721,0.03999999999996362,551.54
1587,the,551.62,551.7,3,0.0800000000000409,0.0266666666666803,37.499999999980815,0.09999999999990905,551.6600000000001
1588,most,551.8,552.12,4,0.32000000000005,0.0800000000000125,12.499999999998046,0.01999999999998181,551.96
1589,important,552.14,552.62,9,0.4800000000000182,0.053333333333335356,18.74999999999929,0.01999999999998181,552.38
1590,one,552.64,552.92,3,0.2799999999999727,0.09333333333332423,10.714285714286758,0.6200000000000045,552.78
1591,listen,553.54,554.06,6,0.5199999999999818,0.08666666666666363,11.538461538461942,0.9800000000000182,553.8
1592,i,555.04,555.12,1,0.0800000000000409,0.0800000000000409,12.499999999993603,0.10000000000002274,555.0799999999999
1593,cannot,555.22,555.62,6,0.3999999999999772,0.06666666666666286,15.000000000000853,0.05999999999994543,555.4200000000001
1594,tell,555.68,555.9,4,0.2200000000000272,0.0550000000000068,18.181818181815927,0.04000000000007731,555.79
1595,you,555.94,556.04,3,0.099999999999909,0.033333333333302996,30.000000000027285,0.12000000000000455,555.99
1596,how,556.16,556.34,3,0.1800000000000636,0.0600000000000212,16.66666666666077,0.05999999999994543,556.25
1597,many,556.4,556.62,4,0.2200000000000272,0.0550000000000068,18.181818181815927,0.2599999999999909,556.51
1598,really,556.88,557.24,6,0.3600000000000136,0.06000000000000227,16.666666666666035,0.10000000000002274,557.06
1599,important,557.34,557.82,9,0.4800000000000182,0.053333333333335356,18.74999999999929,0.01999999999998181,557.58
1600,people,557.84,558.14,6,0.2999999999999545,0.04999999999999242,20.00000000000303,0.03999999999996362,557.99
1601,have,558.18,558.28,4,0.1000000000000227,0.025000000000005674,39.999999999990905,0.04000000000007731,558.23
1602,said,558.32,558.48,4,0.1599999999999681,0.03999999999999203,25.00000000000497,0.03999999999996362,558.4000000000001
1603,that,558.52,558.6,4,0.0800000000000409,0.020000000000010225,49.99999999997442,0.05999999999994543,558.56
1604,listening,558.66,559.04,9,0.3799999999999954,0.04222222222222171,23.684210526316072,0.01999999999998181,558.8499999999999
1605,is,559.06,559.14,2,0.0800000000000409,0.04000000000002045,24.99999999998721,0.03999999999996362,559.0999999999999
1606,perhaps,559.18,559.56,7,0.3799999999999954,0.054285714285713625,18.42105263157917,0.06000000000005912,559.3699999999999
1607,the,559.62,559.72,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.17999999999994998,559.6700000000001
1608,most,559.9,560.46,4,0.5600000000000591,0.14000000000001478,7.142857142856389,0.2999999999999545,560.1800000000001
1609,the,560.76,560.84,3,0.0800000000000409,0.0266666666666803,37.499999999980815,0.2199999999999136,560.8
1610,number,561.06,561.32,6,0.2600000000001046,0.043333333333350765,23.076923076913797,0.05999999999994543,561.19
1611,one,561.38,561.52,3,0.1399999999999863,0.0466666666666621,21.42857142857352,0.03999999999996362,561.45
1612,most,561.56,561.76,4,0.2000000000000454,0.05000000000001135,19.999999999995453,0.03999999999996362,561.66
1613,important,561.8,562.12,9,0.32000000000005,0.035555555555561114,28.124999999995605,0.01999999999998181,561.96
1614,skill,562.14,562.36,5,0.2200000000000272,0.04400000000000544,22.72727272726991,0.01999999999998181,562.25
1615,that,562.38,562.48,4,0.1000000000000227,0.025000000000005674,39.999999999990905,0.01999999999998181,562.4300000000001
1616,you,562.5,562.56,3,0.0599999999999454,0.0199999999999818,50.00000000004548,0.04000000000007731,562.53
1617,could,562.6,562.68,5,0.0799999999999272,0.01599999999998544,62.50000000005684,0.04000000000007731,562.64
1618,develop,562.72,563.12,7,0.3999999999999772,0.05714285714285389,17.500000000000995,0.4199999999999591,562.9200000000001
1619,buddies,563.54,563.88,7,0.3400000000000318,0.04857142857143311,20.58823529411572,0.01999999999998181,563.71
1620,said,563.9,564.14,4,0.2400000000000091,0.060000000000002274,16.666666666666035,0.03999999999996362,564.02
1621,and,564.18,564.26,3,0.0800000000000409,0.0266666666666803,37.499999999980815,0.01999999999998181,564.22
1622,i'm,564.28,564.4,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.06000000000005912,564.3399999999999
1623,paraphrasing,564.46,565.1,12,0.6399999999999864,0.0533333333333322,18.7500000000004,0.4399999999999409,564.78
1624,if,565.54,565.68,2,0.1399999999999863,0.06999999999999315,14.285714285715676,0.020000000000095497,565.6099999999999
1625,your,565.7,565.78,4,0.0799999999999272,0.0199999999999818,50.00000000004548,0.04000000000007731,565.74
1626,mouth,565.82,566.04,5,0.2199999999999136,0.04399999999998272,22.72727272728165,0.01999999999998181,565.9300000000001
1627,is,566.06,566.16,2,0.1000000000000227,0.05000000000001135,19.999999999995453,0.04000000000007731,566.1099999999999
1628,open,566.2,566.52,4,0.3199999999999363,0.07999999999998407,12.500000000002489,0.22000000000002728,566.36
1629,you're,566.74,566.88,6,0.1399999999999863,0.02333333333333105,42.85714285714703,0.01999999999998181,566.81
1630,not,566.9,567.06,3,0.1599999999999681,0.053333333333322706,18.75000000000373,0.06000000000005912,566.98
1631,learning,567.12,567.46,8,0.3400000000000318,0.04250000000000397,23.52941176470368,0.5799999999999272,567.29
1632,and,568.04,568.18,3,0.1399999999999863,0.0466666666666621,21.42857142857352,0.04000000000007731,568.1099999999999
1633,calvin,568.22,568.52,6,0.2999999999999545,0.04999999999999242,20.00000000000303,0.06000000000005912,568.37
1634,coolish,568.58,568.9,7,0.3199999999999363,0.04571428571427661,21.875000000004352,0.04000000000007731,568.74
1635,said,568.94,569.22,4,0.2799999999999727,0.06999999999999318,14.285714285715676,0.5599999999999454,569.08
1636,no,569.78,569.9,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.08000000000004093,569.8399999999999
1637,man,569.98,570.14,3,0.1599999999999681,0.053333333333322706,18.75000000000373,0.06000000000005912,570.06
1638,ever,570.2,570.34,4,0.1399999999999863,0.034999999999996576,28.571428571431355,0.10000000000002274,570.27
1639,listened,570.44,570.84,8,0.3999999999999772,0.04999999999999715,20.000000000001137,0.05999999999994543,570.6400000000001
1640,his,570.9,571.04,3,0.1399999999999863,0.0466666666666621,21.42857142857352,0.06000000000005912,570.97
1641,way,571.1,571.32,3,0.2200000000000272,0.0733333333333424,13.636363636361946,0.05999999999994543,571.21
1642,out,571.38,571.5,3,0.1200000000000045,0.0400000000000015,24.99999999999905,0.01999999999998181,571.44
1643,of,571.52,571.58,2,0.0600000000000591,0.03000000000002955,33.33333333330049,0.01999999999998181,571.55
1644,a,571.6,571.62,1,0.0199999999999818,0.0199999999999818,50.00000000004548,0.05999999999994543,571.61
1645,job,571.68,572.02,3,0.3400000000000318,0.11333333333334393,8.82352941176388,2.1200000000000045,571.8499999999999
1646,why,574.14,574.72,3,0.5800000000000409,0.19333333333334699,5.172413793103083,0.13999999999998636,574.4300000000001
1647,do,574.86,574.96,2,0.1000000000000227,0.05000000000001135,19.999999999995453,0.03999999999996362,574.9100000000001
1648,we,575.0,575.08,2,0.0800000000000409,0.04000000000002045,24.99999999998721,0.05999999999994543,575.04
1649,not,575.14,575.28,3,0.1399999999999863,0.0466666666666621,21.42857142857352,0.06000000000005912,575.21
1650,listen,575.34,575.66,6,0.3199999999999363,0.05333333333332271,18.75000000000373,0.06000000000005912,575.5
1651,to,575.72,575.8,2,0.0799999999999272,0.0399999999999636,25.000000000022737,0.04000000000007731,575.76
1652,each,575.84,575.98,4,0.1399999999999863,0.034999999999996576,28.571428571431355,0.01999999999998181,575.9100000000001
1653,other,576.0,576.26,5,0.2599999999999909,0.05199999999999818,19.230769230769905,0.82000000000005,576.13
1654,number,577.08,577.28,6,0.1999999999999318,0.03333333333332197,30.000000000010232,0.06000000000005912,577.1800000000001
1655,one,577.34,577.58,3,0.2400000000000091,0.08000000000000303,12.499999999999526,0.33999999999991815,577.46
1656,we'd,577.92,578.1,4,0.1800000000000636,0.0450000000000159,22.222222222214363,0.03999999999996362,578.01
1657,rather,578.14,578.4,6,0.2599999999999909,0.043333333333331815,23.076923076923883,0.04000000000007731,578.27
1658,talk,578.44,578.78,4,0.3399999999999181,0.08499999999997952,11.764705882355774,0.7599999999999909,578.61
1659,what,579.54,579.66,4,0.1200000000000045,0.030000000000001126,33.33333333333207,0.01999999999998181,579.5999999999999
1660,i'm,579.68,579.78,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.06000000000005912,579.73
1661,talking,579.84,580.28,7,0.4399999999999409,0.06285714285713441,15.909090909093049,0.32000000000005,580.06
1662,i'm,580.6,580.78,3,0.1799999999999499,0.059999999999983296,16.666666666671297,0.01999999999998181,580.69
1663,in,580.8,580.86,2,0.0600000000000591,0.03000000000002955,33.33333333330049,0.05999999999994543,580.8299999999999
1664,control,580.92,581.36,7,0.4400000000000545,0.06285714285715065,15.909090909088937,0.05999999999994543,581.14
1665,i,581.42,581.48,1,0.0600000000000591,0.0600000000000591,16.666666666650244,0.01999999999998181,581.45
1666,don't,581.5,581.6,5,0.1000000000000227,0.02000000000000454,49.99999999998863,0.01999999999998181,581.55
1667,have,581.62,581.72,4,0.1000000000000227,0.025000000000005674,39.999999999990905,0.0,581.6700000000001
1668,to,581.72,581.78,2,0.0599999999999454,0.0299999999999727,33.33333333336365,0.06000000000005912,581.75
1669,hear,581.84,582.0,4,0.1599999999999681,0.03999999999999203,25.00000000000497,0.01999999999998181,581.9200000000001
1670,anything,582.02,582.4,8,0.3799999999999954,0.047499999999999425,21.05263157894762,0.04000000000007731,582.21
1671,i'm,582.44,582.52,3,0.0799999999999272,0.0266666666666424,37.500000000034106,0.03999999999996362,582.48
1672,not,582.56,582.7,3,0.1400000000001,0.046666666666699996,21.428571428556115,0.03999999999996362,582.63
1673,interested,582.74,583.12,10,0.3799999999999954,0.03799999999999954,26.315789473684525,0.0,582.9300000000001
1674,in,583.12,583.24,2,0.1200000000000045,0.06000000000000225,16.666666666666035,0.4800000000000182,583.1800000000001
1675,i'm,583.72,583.9,3,0.1799999999999499,0.059999999999983296,16.666666666671297,0.01999999999998181,583.81
1676,the,583.92,583.98,3,0.0600000000000591,0.0200000000000197,49.99999999995074,0.03999999999996362,583.95
1677,sinner,584.02,584.26,6,0.2400000000000091,0.040000000000001514,24.99999999999905,0.01999999999998181,584.14
1678,of,584.28,584.32,2,0.0400000000000773,0.02000000000003865,49.999999999903366,0.03999999999996362,584.3
1679,attention,584.36,584.8,9,0.4399999999999409,0.04888888888888232,20.454545454548203,0.42000000000007276,584.5799999999999
1680,i,585.22,585.32,1,0.1000000000000227,0.1000000000000227,9.999999999997726,0.07999999999992724,585.27
1681,can,585.4,585.5,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.03999999999996362,585.45
1682,bolster,585.54,585.84,7,0.3000000000000682,0.0428571428571526,23.333333333328028,0.01999999999998181,585.69
1683,my,585.86,585.96,2,0.1000000000000227,0.05000000000001135,19.999999999995453,0.03999999999996362,585.9100000000001
1684,own,586.0,586.1,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.07999999999992724,586.05
1685,identity,586.18,586.62,8,0.4400000000000545,0.055000000000006814,18.181818181815927,0.5599999999999454,586.4
1686,but,587.18,587.28,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.04000000000007731,587.23
1687,there's,587.32,587.46,7,0.1399999999999863,0.019999999999998044,50.00000000000488,0.01999999999998181,587.3900000000001
1688,another,587.48,587.76,7,0.2799999999999727,0.0399999999999961,25.00000000000244,0.06000000000005912,587.62
1689,reason,587.82,588.14,6,0.3199999999999363,0.05333333333332271,18.75000000000373,0.5,587.98
1690,we,588.64,588.72,2,0.0800000000000409,0.04000000000002045,24.99999999998721,0.05999999999994543,588.6800000000001
1691,get,588.78,588.86,3,0.0800000000000409,0.0266666666666803,37.499999999980815,0.03999999999996362,588.8199999999999
1692,distracted,588.9,589.52,10,0.6200000000000045,0.06200000000000046,16.1290322580644,0.5199999999999818,589.21
1693,the,590.04,590.1,3,0.0600000000000591,0.0200000000000197,49.99999999995074,0.05999999999994543,590.0699999999999
1694,average,590.16,590.46,7,0.3000000000000682,0.0428571428571526,23.333333333328028,0.01999999999998181,590.31
1695,person,590.48,590.84,6,0.3600000000000136,0.06000000000000227,16.666666666666035,0.05999999999994543,590.6600000000001
1696,talks,590.9,591.3,5,0.3999999999999772,0.07999999999999544,12.50000000000071,0.020000000000095497,591.0999999999999
1697,at,591.32,591.36,2,0.0399999999999636,0.0199999999999818,50.00000000004548,0.01999999999998181,591.34
1698,about,591.38,591.56,5,0.1799999999999499,0.03599999999998998,27.7777777777855,0.06000000000005912,591.47
1699,two,591.62,591.76,3,0.1399999999999863,0.0466666666666621,21.42857142857352,0.03999999999996362,591.69
1700,hundred,591.8,592.02,7,0.2200000000000272,0.031428571428575316,31.818181818177877,0.0,591.91
1701,and,592.02,592.08,3,0.0600000000000591,0.0200000000000197,49.99999999995074,0.03999999999996362,592.05
1702,twenty,592.12,592.32,6,0.2000000000000454,0.033333333333340896,29.99999999999318,0.05999999999994543,592.22
1703,five,592.38,592.56,4,0.1799999999999499,0.044999999999987474,22.2222222222284,0.06000000000005912,592.47
1704,words,592.62,592.82,5,0.2000000000000454,0.04000000000000908,24.99999999999432,0.03999999999996362,592.72
1705,per,592.86,592.96,3,0.1000000000000227,0.033333333333340896,29.99999999999318,0.03999999999996362,592.9100000000001
1706,minute,593.0,593.3,6,0.2999999999999545,0.04999999999999242,20.00000000000303,0.32000000000005,593.15
1707,but,593.62,593.76,3,0.1399999999999863,0.0466666666666621,21.42857142857352,0.06000000000005912,593.69
